artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes
fabolous,make me better,253573,TRUE,2007,62,62.25641026,59.95995996,11,-6.886,1,17.27430556,36.95408735,0,23.32942556,57.75950668,86.491,hip hop,4.226216667
seether,fake it,193893,TRUE,2007,73,62.66666667,95.0950951,8,-3.509,1,8.993055556,0.157894737,1.59E-06,6.365767878,62.38437821,132.078,rock,3.23155
arctic monkeys,brianstorm,172866,FALSE,2007,67,43.07692308,97.4974975,1,-4.706,1,33.15972222,0.00912654,0.00155,10.21101993,47.58478931,165.182,rock,2.8811
fergie,glamorous,246600,TRUE,2006,64,83.17948718,75.77577578,0,-6.447,1,39.93055556,33.37066069,0,12.07502931,58.06783145,130.993,pop,4.11
linkin park,bleed it out,166373,TRUE,2007,73,54.25641026,96.7967968,1,-3.647,0,8.819444444,12.76595745,0,71.5123095,61.25385406,140.127,rock,2.772883333
my chemical romance,teenagers,161920,FALSE,2006,80,47.48717949,85.78578579,4,-3.063,1,10.97222222,5.666293393,0,21.57092614,87.97533402,111.647,rock,2.698666667
calvin harris,acceptable in the 80's,333680,FALSE,2007,57,80.71794872,80.88088088,7,-5.454,1,8.871527778,1.601343785,0.257,5.463071512,96.81397739,127.99,hip hop,5.561333333
sugababes,about you now,212400,FALSE,2007,66,59.8974359,69.96996997,1,-6.065,0,6.5625,0.007301232,6.05E-05,56.97538101,60.12332991,82.499,pop,3.54
avril lavigne,girlfriend,216600,TRUE,2007,75,57.43589744,95.995996,7,-2.433,1,17.70833333,0.080851064,0.000221,24.5017585,68.75642343,163.983,pop,3.61
ne-yo,because of you,266840,FALSE,2007,74,83.07692308,53.85385385,0,-5.784,0,6.180555556,59.12653975,0,11.14888628,85.09763618,109.97,pop,4.447333333
daughtry,it's not over,215173,FALSE,2016,45,46.15384615,92.19219219,10,-3.476,0,9.340277778,5.22956327,0,36.45955451,42.44604317,145.959,pop,3.586216667
unk,walk it out,173040,TRUE,2013,48,81.43589744,77.77777778,1,-3.696,0,14.11458333,10.99664054,0,23.68112544,72.55909558,160.022,hip hop,2.884
lloyd,you,273133,FALSE,2007,70,42.25641026,87.68768769,5,-6.008,0,81.59722222,11.42217245,0,34.81828839,72.25077081,130.159,hip hop,4.552216667
klaxons,golden skans,165120,FALSE,2007,65,47.48717949,83.68368368,2,-2.776,0,6.614583333,0.046808511,7.38E-06,29.30832356,73.27852004,141.955,rock,2.752
t-pain,bartender (feat. akon),238800,TRUE,2007,3,69.23076923,39.43943944,8,-8.539,1,23.09027778,6.842105263,0,25.08792497,41.62384378,104.987,hip hop,3.98
baby boy da prince,the way i live - main explicit,324906,TRUE,2006,59,90.25641026,43.84384384,0,-7.562,1,43.05555556,1.646136618,0,10.63305979,73.38129496,90.02,hip hop,5.4151
fergie,fergalicious,292373,TRUE,2006,63,92.92307692,58.45845846,8,-7.72,0,54.86111111,6.450167973,0,15.00586166,85.40596095,129.055,pop,4.872883333
omarion,ice box,256426,FALSE,2006,57,79.48717949,73.17317317,8,-5.446,1,23.26388889,21.16461366,0,15.12309496,84.37821172,131.105,hip hop,4.273766667
pretty ricky,on the hotline - amended version,242586,FALSE,2007,57,72.20512821,85.48548549,10,-5.477,0,31.77083333,2.071668533,0,17.35052755,70.70914697,92.988,hip hop,4.0431
nickelback,rockstar,252040,FALSE,2005,69,63.17948718,91.09109109,0,-3.004,1,6.701388889,5.139977604,0,40.21101993,71.22302158,144.072,rock,4.200666667
fall out boy,thnks fr th mmrs,203506,FALSE,2007,76,47.07692308,89.18918919,10,-5.057,0,10.81597222,0.572228443,0,12.42672919,60.43165468,154.837,rock,3.391766667
justin timberlake,lovestoned / i think she knows (interlude),444333,TRUE,2006,57,88.1025641,68.16816817,1,-6.247,1,9.53125,38.07390817,0.000161,24.97069168,87.56423433,121.243,pop,7.40555
all time low,"dear maria, count me in",182826,FALSE,2007,76,47.07692308,89.58958959,2,-3.126,1,13.97569444,0.811870101,0,24.15005862,58.78725591,181.04,rock,3.0471
keyshia cole,let it go,238360,FALSE,2007,58,82.87179487,72.17217217,1,-5.165,1,36.97916667,22.06047032,0,24.03282532,79.44501542,94.955,hip hop,3.972666667
ciara,promise,267413,FALSE,2006,56,71.48717949,62.96296296,9,-5.757,1,7.378472222,45.80067189,3.80E-06,9.6014068,45.11819116,123.279,pop,4.456883333
enrique iglesias,do you know? (the ping pong song),219533,FALSE,2007,45,77.23076923,75.97597598,8,-4.829,1,8.454861111,5.856662934,0,3.083235639,72.55909558,114.999,pop,3.658883333
t2,heartbroken - edit,178613,FALSE,2017,59,73.43589744,75.77577578,11,-5.438,0,5.711805556,2.889137738,0.00392,18.75732708,90.1336074,139.986,Dance/Electronic,2.976883333
robyn,with every heartbeat,254920,FALSE,2005,36,48.92307692,86.58658659,4,-4.462,0,6.857638889,0.982082867,4.52E-05,31.77022274,42.44604317,120.872,pop,4.248666667
maroon 5,makes me wonder,211080,TRUE,2007,62,82.35897436,85.18518519,7,-2.429,1,6.197916667,0.543113102,0.000358,6.764361079,90.54470709,113.996,pop,3.518
paramore,misery business,211520,FALSE,2007,72,53.02564103,90.69069069,1,-3.677,1,12.76041667,0.304591265,9.26E-06,13.24736225,75.12846865,172.977,pop,3.525333333
hinder,better than me,223533,FALSE,2019,30,46.25641026,68.26826827,2,-5.295,0,5.034722222,22.95632699,0,20.51582649,26.10483042,139.913,pop,3.72555
huey,"pop, lock & drop it - video edit",261026,FALSE,2006,52,74.15384615,64.46446446,11,-6.863,0,38.54166667,0.344904815,0,41.26611958,66.28982528,144.09,hip hop,4.350433333
foo fighters,the pretender,269373,FALSE,2007,78,44.41025641,95.995996,9,-4.04,1,7.482638889,0.10268757,0,3.282532239,37.51284687,172.984,rock,4.48955
plies,shawty (feat. t pain),255413,TRUE,2007,61,45.53846154,70.87087087,4,-5.926,0,21.875,4.692049272,0,9.085580305,26.72147996,105.412,hip hop,4.256883333
kaiser chiefs,ruby,204200,FALSE,2007,67,46.25641026,93.99399399,5,-2.82,0,8.888888889,0.753639418,4.85E-06,9.073856975,46.04316547,93.416,rock,3.403333333
mark ronson,stop me (feat. daniel merriweather),232946,FALSE,2007,46,64.20512821,90.69069069,0,-4.334,1,6.996527778,0.143337066,8.52E-06,16.06096131,35.56012333,118.035,pop,3.882433333
bow wow,outta my system (feat. t-pain & johntá austin),238266,FALSE,2006,57,79.17948718,59.05905906,6,-6.957,1,31.77083333,10.268757,0,11.84056272,76.36176773,83.998,hip hop,3.9711
jim jones,we fly high,236080,TRUE,2006,0,70.25641026,80.08008008,1,-6.564,1,51.73611111,9.484882419,0,10.78546307,49.64028777,120.226,hip hop,3.934666667
the red jumpsuit apparatus,face down,192000,FALSE,2006,74,55.8974359,93.29329329,7,-2.189,0,6.927083333,0.074468085,0,14.88862837,47.68756423,92.956,pop,3.2
mika,grace kelly,187733,FALSE,2006,69,69.23076923,82.88288288,0,-5.799,1,7.881944444,2.709966405,0.0102,42.67291911,68.75642343,122.229,pop,3.128883333
christina aguilera,candyman,194213,FALSE,2006,66,70.35897436,78.97897898,8,-4.713,0,39.93055556,1.399776036,0.0147,16.64712778,73.9979445,172.976,pop,3.236883333
sean kingston,beautiful girls,225373,FALSE,2007,78,78.15384615,66.16616617,1,-6.075,0,11.92708333,16.79731243,0,30.01172333,79.03391572,130.009,hip hop,3.756216667
akon,don't matter,293066,TRUE,2006,52,82.15384615,45.44544545,2,-6.035,1,6.440972222,25.19596865,0,26.4947245,34.94347379,125.139,pop,4.884433333
james blunt,1973,280026,FALSE,2007,68,73.84615385,66.86686687,9,-7.928,1,4.670138889,7.301231803,0.00664,9.249706917,78.9311408,123.007,pop,4.6671
carrie underwood,before he cheats,199946,FALSE,2005,76,53.23076923,74.97497497,6,-3.318,0,7.03125,30.34714446,0,13.95076202,29.80472765,147.905,pop,3.332433333
just jack,starz in their eyes,295933,FALSE,2006,52,68.71794872,80.08008008,3,-6.731,1,11.31944444,0.206047032,0.000356,54.63071512,67.42034943,123.802,Dance/Electronic,4.932216667
t-pain,buy u a drank (shawty snappin') (feat. yung joc),227960,FALSE,2007,2,46.25641026,55.05505506,1,-8.137,1,45.48611111,1.209406495,0,8.640093787,61.04830421,80.001,hip hop,3.799333333
bone thugs-n-harmony,i tried,287480,TRUE,2007,61,74.56410256,71.07107107,4,-6.142,1,12.88194444,1.164613662,0,12.54396249,38.84892086,81.995,hip hop,4.791333333
avril lavigne,when you're gone,240493,FALSE,2007,68,46.87179487,71.97197197,4,-3.921,0,5.607638889,21.38857783,0,26.72919109,17.26618705,142.034,pop,4.008216667
rich boy,throw some d's,263920,TRUE,2007,57,71.48717949,86.08608609,11,-5.181,1,74.65277778,4.120940649,0,8.452520516,44.50154162,160.895,hip hop,4.398666667
mika,love today,235173,FALSE,2006,57,69.02564103,91.39139139,4,-4.981,1,11.52777778,3.404255319,0.00298,13.24736225,60.32887975,124.484,pop,3.91955
manic street preachers,your love alone is not enough (feat. nina persson),235693,FALSE,2007,53,35.28205128,92.19219219,2,-3.049,1,7.96875,0.160134378,1.13E-05,44.54865182,40.69886948,126.766,rock,3.928216667
boys like girls,the great escape,206520,FALSE,2007,62,43.38461538,94.09409409,1,-4.012,0,11.02430556,0.185890258,0,20.86752638,51.90133607,149.934,pop,3.442
take that,rule the world - radio edit,237760,FALSE,2007,58,36.61538462,77.47747748,2,-4.226,1,5.902777778,4.210526316,0,40.7971864,35.76567318,164.054,pop,3.962666667
j. holiday,bed,275106,FALSE,2007,64,70.15384615,60.66066066,5,-7.268,0,8.75,19.03695409,0,6.799531067,74.30626927,127.901,hip hop,4.5851
red hot chili peppers,snow (hey oh),334666,FALSE,2006,79,43.79487179,90.09009009,11,-3.674,1,8.663194444,12.98992161,1.75E-05,13.95076202,61.56217883,104.655,rock,5.577766667
ludacris,runaway love,280680,TRUE,2006,51,41.53846154,72.17217217,1,-6.97,1,49.13194444,36.84210526,0,29.54279015,83.76156218,92.854,hip hop,4.678
flo rida,low (feat. t-pain),231400,FALSE,2008,80,94.15384615,60.96096096,10,-5.64,0,13.73263889,10.39193729,0,16.2954279,31.24357657,128.008,hip hop,3.856666667
katy perry,i kissed a girl,179640,FALSE,2008,73,71.69230769,76.07607608,5,-3.173,1,11.75347222,0.249720045,0,15.47479484,71.53134635,129.996,pop,2.994
rihanna,take a bow,229413,FALSE,2008,74,71.48717949,46.74674675,9,-7.536,1,12.41319444,27.77155655,0,11.03165299,58.78725591,82.082,hip hop,3.82355
alicia keys,no one,253813,FALSE,2007,77,66.05128205,54.95495495,1,-5.415,0,4.947916667,2.340425532,8.85E-06,15.70926143,17.16341213,90.04,pop,4.230216667
timbaland,apologize,184400,FALSE,2007,74,66.97435897,60.46046046,8,-6.017,1,4.826388889,3.26987682,0,11.37162954,10.38026721,118.016,hip hop,3.073333333
ne-yo,miss independent,232000,FALSE,2008,71,68.51282051,67.36736737,1,-5.714,1,25.17361111,53.75139978,0,22.74325909,74.71736896,171.812,pop,3.866666667
chris brown,with you,252120,FALSE,2007,70,67.8974359,69.36936937,3,-4.298,1,12.11805556,15.0055991,0,16.99882767,67.31757451,86.009,hip hop,4.202
beyoncé,if i were a boy,249146,FALSE,2008,66,64.82051282,51.85185185,6,-6.126,1,5.434027778,11.98208287,0,41.50058617,43.88489209,90.007,pop,4.152433333
kardinal offishall,dangerous,246053,TRUE,2008,75,97.33333333,79.07907908,8,-5.957,1,13.125,0.489361702,0,9.566236811,82.9393628,117.002,hip hop,4.100883333
madcon,beggin (original version),216146,FALSE,2007,70,73.33333333,80.08008008,4,-5.144,0,9.895833333,3.034714446,0,7.596717468,45.7348407,129.023,hip hop,3.602433333
rihanna,disturbia,238626,FALSE,2008,76,72.51282051,81.38138138,11,-4.515,0,9.913194444,9.664053751,0,19.69519343,74.20349435,124.921,hip hop,3.9771
guru josh project,infinity 2008,190013,FALSE,2011,1,50.56410256,84.98498498,7,-6.139,0,10,0.037737962,0.00672,41.61781946,49.64028777,127.999,hip hop,3.166883333
britney spears,break the ice,196053,FALSE,2007,61,73.02564103,91.19119119,5,-3.866,0,7.725694444,77.1556551,8.02E-06,12.54396249,87.35868448,117.533,pop,3.26755
lil wayne,lollipop,299333,TRUE,2008,69,85.02564103,42.84284284,0,-9.469,1,14.42708333,6.270996641,0.00413,16.06096131,46.24871531,148.075,hip hop,4.988883333
basshunter,now you're gone - video edit,148186,FALSE,2008,63,65.53846154,97.6976977,1,-5.503,1,61.45833333,2.385218365,0,10.03516999,36.38232271,147.99,pop,2.469766667
kanye west,flashing lights,237506,TRUE,2007,52,65.53846154,62.86286286,6,-7.578,0,6.927083333,4.266517357,0,45.25205158,44.19321686,90.482,hip hop,3.958433333
madonna,4 minutes (feat. justin timberlake & timbaland),189693,FALSE,2009,71,77.23076923,93.19319319,2,-4.922,1,11.31944444,1.113101904,0.00696,27.43259086,78.82836588,113.029,pop,3.16155
katy perry,hot n cold,220226,FALSE,2008,73,72.41025641,84.18418418,7,-3.956,1,7.256944444,0.008902576,0,8.065650645,88.48920863,132.032,pop,3.670433333
rihanna,don't stop the music,267080,FALSE,2008,77,85.64102564,66.96696697,6,-5.582,0,11.16319444,3.762597984,6.92E-05,6.271981243,55.70400822,122.668,hip hop,4.451333333
snoop dogg,sensual seduction,245520,FALSE,2007,56,77.53846154,82.98298298,11,-3.973,1,11.84027778,0.335946249,3.46E-05,6.776084408,51.79856115,120.163,hip hop,4.092
akon,right now (na na na),240746,FALSE,2008,69,85.12820513,85.78578579,8,-4.194,0,26.38888889,29.33930571,0,48.41735053,62.38437821,137.982,pop,4.012433333
britney spears,womanizer,224400,FALSE,2008,76,74.25641026,69.56956957,11,-5.226,1,10.79861111,8.174692049,0,10.42203986,24.15210689,139,pop,3.74
eric prydz,pjanoo - radio edit,157432,FALSE,2008,65,62.05128205,87.48748749,7,-4.949,0,5.121527778,0.063045913,0.812,13.13012896,85.91983556,125.99,pop,2.623866667
kelly rowland,work,207920,FALSE,2010,34,91.07692308,82.38238238,10,-6.351,0,9.340277778,0.558790594,0,34.11488863,64.02877698,102.757,hip hop,3.465333333
jeezy,put on,321293,TRUE,2008,69,67.07692308,77.07707708,9,-6.091,0,6.128472222,0.382978723,0,10.3985932,27.95477903,137.616,hip hop,5.354883333
madonna,give it 2 me,287906,FALSE,2008,57,85.84615385,95.4954955,8,-3.512,0,7.1875,10.44792833,0.000405,16.76436108,99.89722508,127.019,pop,4.798433333
the pussycat dolls,when i grow up,245680,FALSE,2008,72,68.82051282,68.56856857,11,-5.762,0,8.680555556,0.184770437,0,46.65885111,37.82117163,118.449,pop,4.094666667
will.i.am,heartbreaker,327880,TRUE,2007,46,80.82051282,54.95495495,9,-8.793,0,12.70833333,3.941769317,0.127,17.23329426,46.14594039,120.051,hip hop,5.464666667
britney spears,piece of me,212106,FALSE,2007,64,78.87179487,63.86386386,11,-5.054,1,37.5,10.10078387,0,10.04689332,80.36998972,115.007,pop,3.5351
t.i.,live your life,338853,TRUE,2008,75,38.46153846,86.28628629,11,-3.363,0,44.27083333,7.950727884,0,24.73622509,49.12641316,159.841,hip hop,5.64755
ne-yo,closer,234360,FALSE,2008,65,72.71794872,74.57457457,4,-6.437,0,12.8125,2.519596865,5.20E-05,18.05392732,59.1983556,126.027,pop,3.906
lil wayne,a milli,221840,TRUE,2008,69,69.12820513,69.56956957,6,-8.636,0,48.26388889,4.333706607,0.00202,22.74325909,79.44501542,151.486,hip hop,3.697333333
colby o'donis,what you got,243013,FALSE,2008,61,79.48717949,64.16416416,1,-6.718,1,6.597222222,3.66181411,0,21.10199297,31.34635149,119.974,hip hop,4.050216667
miley cyrus,see you again,190453,FALSE,2007,0,70.97435897,91.19119119,9,-5.098,0,30.72916667,1.668533035,7.34E-05,13.13012896,82.32271326,138.975,pop,3.174216667
basshunter,all i ever wanted - radio edit,176453,FALSE,2008,65,66.15384615,98.4984985,4,-7.051,1,8.819444444,18.36506159,0.00701,19.22626026,56.83453237,144.954,pop,2.940883333
alesha dixon,the boy does nothing,210680,FALSE,2008,51,64.82051282,97.2972973,3,-2.423,0,21.00694444,13.54983203,7.74E-05,3.716295428,86.84480987,87,pop,3.511333333
dizzee rascal,dance wiv me - radio edit,204093,FALSE,2011,68,90.05128205,74.67467467,11,-4.281,1,7.829861111,5.330347144,0,18.05392732,81.39773895,111.996,hip hop,3.40155
gabriella cilmi,sweet about me,202133,FALSE,2008,56,68.82051282,70.17017017,6,-5.035,1,5,6.79731243,2.70E-06,19.10902696,60.12332991,131.977,R&B,3.368883333
jack white,another way to die,262240,FALSE,2007,56,49.84615385,76.57657658,4,-4.23,0,22.22222222,2.676371781,3.02E-05,12.89566237,39.67112025,141.933,rock,4.370666667
plies,hypnotized (feat. akon),188493,TRUE,2007,66,86.15384615,57.15715716,10,-7.421,1,13.83680556,17.91713326,0,47.59671747,63.41212744,116.59,hip hop,3.14155
the pussycat dolls,i hate this part,218400,FALSE,2008,64,77.53846154,61.26126126,5,-4.371,1,5.503472222,7.379619261,0,32.12192263,46.45426516,111.572,pop,3.64
sean kingston,take you there,236693,FALSE,2008,65,77.12820513,92.19219219,5,-4.321,0,12.08333333,2.038073908,0,30.01172333,65.15930113,115.033,hip hop,3.944883333
natasha bedingfield,pocketful of sunshine,203440,FALSE,2008,62,74.46153846,88.18818819,9,-3.892,0,6.788194444,22.73236282,0,12.66119578,70.09249743,110.019,pop,3.390666667
the offspring,"you're gonna go far, kid",177826,TRUE,2008,78,56.41025641,91.79179179,0,-3.159,1,11.07638889,0.479283315,0,23.09495897,61.76772867,126.115,rock,2.963766667
kanye west,homecoming,203493,TRUE,2007,47,68.41025641,74.77477477,1,-7.059,1,32.8125,37.73796193,0,13.48182884,94.34737924,86.917,hip hop,3.39155
estelle,american boy,284733,TRUE,2008,78,74.56410256,72.97297297,0,-2.99,1,56.59722222,19.14893617,0,8.206330598,52.62076053,117.932,R&B,4.74555
saving abel,addicted,222826,TRUE,2008,69,52.51282051,86.48648649,7,-4.146,1,5.868055556,0.09193729,0,11.5123095,54.16238438,138.018,rock,3.713766667
pendulum,propane nightmares,313346,FALSE,2008,57,36.51282051,96.6966967,7,-4.13,0,14.32291667,0.029339306,0.148,22.5087925,22.09660843,173.992,Dance/Electronic,5.222433333
the game,my life,320893,TRUE,2008,60,69.02564103,76.67667668,11,-5.018,1,60.59027778,8.1075028,0,6.600234467,39.26002055,148.113,hip hop,5.348216667
danity kane,damaged,244266,FALSE,2008,57,79.38461538,65.36536537,8,-5.158,0,8.680555556,10.21276596,0,17.70222743,84.06988695,120.01,pop,4.0711
p!nk,so what,215160,TRUE,2008,76,54.76923077,87.08708709,11,-3.078,0,7.378472222,0.037402016,0,28.25322392,47.48201439,126.019,pop,3.586
kanye west,love lockdown,270306,FALSE,2008,66,77.94871795,52.45245245,1,-7.67,0,5.607638889,6.069428891,0.5,13.13012896,11.51079137,119.603,hip hop,4.5051
gym class heroes,cookie jar (feat. the-dream),216317,TRUE,2008,54,70.46153846,66.86686687,5,-4.061,1,4.895833333,2.833146697,0,87.22157093,42.95991778,113.053,hip hop,3.605283333
m.i.a.,paper planes,205200,FALSE,2007,1,45.84615385,84.88488488,2,-6.175,1,38.54166667,3.695408735,7.45E-05,76.20164127,49.84583762,172.247,pop,3.42
3 doors down,it's not my time,241960,FALSE,2008,56,54.25641026,93.49349349,0,-4.808,1,10.45138889,0.171332587,5.16E-06,13.83352872,28.98252826,127.962,pop,4.032666667
kylie minogue,wow,190973,FALSE,2007,47,67.07692308,88.48848849,9,-5.466,1,35.06944444,16.90929451,0.000268,44.43141852,87.4614594,124.072,pop,3.182883333
mariah carey,touch my body,204733,FALSE,2008,0,73.33333333,66.56656657,4,-7.736,0,8.715277778,11.15341545,0,26.26025791,86.33093525,78.502,pop,3.412216667
mgmt,kids,302840,FALSE,2007,77,46.25641026,93.19319319,9,-3.871,1,12.48263889,0.085106383,0.0049,42.32121923,17.67728674,122.961,rock,5.047333333
the ting tings,shut up and let me go,171226,FALSE,2007,55,87.38461538,92.79279279,7,-4.497,1,10.08680556,1.220604703,0.00268,6.33059789,91.16135663,107.993,pop,2.853766667
lil wayne,got money,244626,TRUE,2008,58,71.17948718,66.16616617,7,-4.847,1,20.48611111,0.210526316,0,79.24970692,72.14799589,82.48,hip hop,4.0771
santana,into the night (feat. chad kroeger),222440,FALSE,2007,57,61.02564103,84.48448448,7,-4.678,1,5.746527778,1.534154535,0,27.43259086,61.97327852,127.981,rock,3.707333333
the-dream,i luv your girl,267866,TRUE,2007,62,74.15384615,32.23223223,8,-9.702,1,5.920138889,1.56774916,0,13.95076202,4.172661871,90.063,hip hop,4.464433333
wiley,wearing my rolex - radio edit,170480,FALSE,2008,59,89.84615385,71.67167167,1,-6.884,1,23.4375,5.240761478,0.000482,7.819460727,77.5950668,131.942,hip hop,2.841333333
usher,love in this club (feat. young jeezy),259720,FALSE,2008,71,58.76923077,71.27127127,0,-5.976,1,12.70833333,6.40537514,0,19.57796014,35.56012333,140.012,hip hop,4.328666667
